created_utc,2019-ncov,2019ncov,corona,coronavirus,covid,covid-19,covid19,mers,outbreak,pandemic,rona,sars,sars-cov-2,sars2,sarscov19,virus,wuflu,wuhan
2020-05-07,0.0,0.0,2.8685447407120155e-05,9.942517791609938e-06,2.5771096198750173e-05,2.3975015397006327e-06,8.691189804143629e-07,0.0,5.195788263110304e-06,4.9589265138518056e-05,2.0006019282877152e-06,0.0,0.0,0.0,0.0,4.6063496249075635e-05,0.0,4.0370276173059305e-08
2020-05-08,0.0,0.0,1.429237700726519e-05,2.1046655139012523e-05,4.1580012670735045e-05,5.2479748164513175e-06,4.796052821993018e-07,0.0,2.329828873010982e-06,4.3860622371341695e-05,1.104618130406543e-06,0.0,0.0,0.0,0.0,5.201147845119696e-05,0.0,0.0
2020-05-09,0.0,0.0,1.120867779780379e-05,1.92589670139518e-05,2.1687697484911598e-05,2.013367814309385e-06,1.9074590485827947e-06,0.0,7.960668805987461e-06,5.424401965935429e-05,1.2241440635521894e-06,1.3556105330938422e-07,0.0,0.0,0.0,4.079882789964049e-05,0.0,5.761140314204996e-07
2020-05-10,0.0,0.0,1.4285109257345863e-05,1.4730168188220336e-05,3.594137564060633e-05,3.194320882431302e-06,1.2256764114406853e-06,0.0,3.0667217457239716e-06,3.97625028175062e-05,9.435553283392349e-07,0.0,5.904512228244825e-08,0.0,0.0,5.040747669930703e-05,0.0,0.0
2020-05-11,0.0,0.0,1.7971323766791044e-05,1.080742969674685e-05,2.599319100871073e-05,4.6613978074159696e-06,7.722737539163674e-07,0.0,8.204177523692193e-07,3.967559465526053e-05,9.803404350883193e-07,3.716090672612412e-07,0.0,0.0,0.0,3.71265000815158e-05,0.0,0.0
2020-05-12,0.0,0.0,1.5523859046219237e-05,9.938751598225896e-06,3.8109340540249486e-05,2.9437229479672136e-06,6.082859470631181e-07,1.5156682202265923e-07,1.5536693163704131e-06,3.8226199992522356e-05,1.639497485741871e-06,0.0,7.722007722007723e-08,0.0,0.0,3.687637235127916e-05,0.0,1.2335019119279637e-08
2020-05-13,0.0,0.0,2.0417631389058307e-05,8.082203462221192e-06,2.5411841524495152e-05,4.48463023305644e-06,1.5297573622405473e-06,0.0,2.7785459954704428e-06,4.888494292162659e-05,8.299898335082492e-07,0.0,0.0,0.0,0.0,4.8870626575010095e-05,0.0,0.0
2020-05-14,0.0,0.0,1.877143565218857e-05,1.4210249644721509e-05,2.7422496021752466e-05,1.1837153633023972e-05,4.302768430391606e-06,0.0,3.3687611366862905e-06,8.384047745921001e-05,2.2698008516517445e-06,0.0,0.0,0.0,0.0,4.492550013399366e-05,0.0,0.0
2020-05-15,0.0,0.0,1.9635136976250798e-05,1.2211543135306462e-05,2.4119352499848874e-05,2.534234965999404e-06,2.300914210974515e-06,0.0,2.292109492259551e-06,3.5107422281826695e-05,2.416008597080736e-06,0.0,0.0,0.0,0.0,4.326491924844306e-05,0.0,0.0
2020-05-16,0.0,0.0,9.834011824996026e-06,1.7829246192531583e-05,2.5791661491707165e-05,3.459965104593622e-06,4.7227112270328105e-06,1.2508308015869932e-06,5.675981041633279e-06,3.68207548746912e-05,6.110830666983868e-07,0.0,0.0,0.0,0.0,3.354726036200589e-05,0.0,2.906436011904762e-08
2020-05-17,0.0,0.0,2.3877882101459824e-05,1.3465860225170973e-05,2.8878031425686902e-05,5.768683941011695e-06,1.7552818469981351e-06,0.0,1.3875033916560846e-06,4.8881496491331e-05,9.698372962456656e-07,0.0,0.0,0.0,0.0,3.9153257965540804e-05,0.0,0.0
2020-05-18,0.0,0.0,1.0388480221557821e-05,1.2364287518274108e-05,2.5252736229607323e-05,8.000927703053517e-06,2.048223419775494e-06,0.0,2.3211631369072485e-06,4.631082422092374e-05,1.3504774098772294e-06,0.0,0.0,0.0,0.0,4.890553446938474e-05,0.0,1.645860250006172e-07
2020-05-19,0.0,0.0,1.5623299147544304e-05,1.0132596301275375e-05,2.1679909761588783e-05,5.61124625192084e-06,4.5840798765912e-06,0.0,1.095199565303087e-06,4.5233834705961934e-05,8.858085666220159e-07,0.0,0.0,0.0,0.0,5.9530962087112466e-05,0.0,0.0
2020-05-20,0.0,0.0,1.1561041681536442e-05,7.081994095507868e-06,3.3701547206534406e-05,9.079842040395551e-07,2.026013929421714e-06,0.0,2.990836084856564e-06,4.153161999965482e-05,1.1032661218842947e-06,0.0,0.0,0.0,0.0,2.7317685232717705e-05,0.0,6.974510039961573e-07
2020-05-21,0.0,0.0,7.476754372428867e-06,1.5869959462038096e-05,3.092809638854926e-05,3.4229369826219212e-06,1.401698776155127e-06,0.0,1.5934533381800026e-06,4.876900518620815e-05,1.2877806993159051e-06,0.0,0.0,0.0,0.0,4.38873275200335e-05,0.0,0.0
2020-05-22,0.0,0.0,1.1225340470109728e-05,2.0595950554934415e-05,2.6564573404151067e-05,7.506712736180894e-06,7.794968991431577e-07,5.628095452498875e-07,4.02844084034693e-06,3.87077151602592e-05,2.6973805349717443e-06,3.2860147213459513e-07,0.0,0.0,0.0,2.385131628706242e-05,3.023742425525224e-08,3.3952975129445714e-08
2020-05-23,0.0,0.0,3.6740892054981075e-05,1.2215810673763486e-05,3.167467866112633e-05,7.098660662873616e-06,6.05194812644357e-06,0.0,2.5089147000633676e-06,4.740506391589319e-05,7.568675042866009e-07,0.0,0.0,0.0,0.0,4.5958754603257596e-05,0.0,2.1383559036798962e-08
2020-05-24,0.0,0.0,1.2573971347267062e-05,1.441044501507471e-05,2.337601120700918e-05,3.7713132793707533e-06,1.6192580290384417e-06,0.0,3.150163056123116e-06,4.545973193695761e-05,2.0422103591255406e-06,0.0,0.0,0.0,0.0,3.206166111994726e-05,0.0,0.0
2020-05-25,0.0,0.0,1.2451966874956761e-05,7.144610282479393e-06,2.6041700552679645e-05,1.4753406245594647e-06,1.2945738372213902e-06,0.0,2.4961912572208616e-06,3.214783304157975e-05,1.3152743039293802e-06,0.0,1.6589401529045138e-08,0.0,0.0,4.560120152953805e-05,0.0,0.0
2020-05-26,0.0,0.0,9.893644948694048e-06,1.1439479345728754e-05,3.0085111170436288e-05,2.4780522519484327e-06,1.6781586065777466e-06,0.0,1.8959073936696922e-06,3.480775820223436e-05,9.277231794696095e-07,0.0,0.0,0.0,0.0,4.112402205937006e-05,0.0,0.0
2020-05-27,0.0,0.0,1.5032953855404988e-05,5.887413966585434e-06,2.801855693560668e-05,1.7120506365544565e-06,1.1343751250539077e-06,0.0,4.3541040624433015e-06,3.126395707132204e-05,1.0519104812010643e-06,5.050045955418193e-08,0.0,0.0,0.0,2.6170279904769706e-05,0.0,0.0
2020-05-28,0.0,0.0,9.09506400108552e-06,1.1184923568906865e-05,2.8940378092310353e-05,4.479120023420466e-06,2.426960514648221e-06,0.0,1.9932245651799177e-06,4.888751255749974e-05,2.6314656419988593e-06,7.833920877399137e-08,0.0,0.0,0.0,2.7783914667226665e-05,0.0,0.0
