created_utc,2019-ncov,2019ncov,corona,coronavirus,covid,covid-19,covid19,mers,outbreak,pandemic,rona,sars,sars-cov-2,sars2,sarscov19,virus,wuflu,wuhan
2020-03-12,0.0,0.0,0.00013102788952893047,0.0007926518076256136,0.0,0.00023645221665023644,5.772005772005773e-05,0.0,2.8188865398167723e-05,0.00012596986368116183,0.0,0.0,0.0,0.0,0.0,0.0008071325221870983,0.0,0.0
2020-03-13,0.0,0.0,0.0001681590095860469,0.0006208494263134586,1.2674753159182225e-05,0.00011717519116182369,0.0,0.0,0.0,0.00018944982573181944,0.0,0.0,0.0,0.0,0.0,0.0005454579473792447,0.0,0.0
2020-03-14,0.0,0.0,0.00014209258367165777,0.0008314683613638374,0.0,0.0,0.0,0.0,0.00010918222513374823,2.048068159708355e-05,0.0,0.0,0.0,0.0,0.0,0.0013019190872791057,0.0,0.0
2020-03-15,0.0,0.0,0.00012573932197373322,0.00037661304721034943,0.0,0.0,0.0,0.0,2.6211632722602292e-05,0.0002460170809636446,0.0,0.0,0.0,0.0,0.0,0.0006075017158809211,0.0,0.0
2020-03-16,0.0,0.0,0.0002912610229276896,0.00032938616288063414,0.00016421809557755525,4.801920768307323e-05,0.0,0.0,0.00011771282156273362,0.001095681265773743,0.0,0.0,0.0,0.0,0.0,0.0012930629436590274,0.0,0.0
2020-03-17,0.0,0.0,0.0007744914951511472,0.0006819172309567382,0.0,0.00010032033716805433,0.00010656436487638534,0.0,5.224834904760087e-05,0.00031467755494734835,0.0,0.0,0.0,0.0,0.0,0.0007436579934414989,0.0,0.0
2020-03-18,0.0,0.0,0.00013907030212867427,0.0006318002975655491,4.3706293706293706e-05,5.625562556255625e-05,0.0,0.0,5.141091293760453e-05,0.0001774874955288344,0.0,0.0,0.0,0.0,0.0,0.0008646489058546908,0.0,0.0
2020-03-19,0.0,0.0,0.0005789330564804303,0.00027664408511121884,0.0,0.0,0.0,0.0,5.72000572000572e-06,0.00032338412631442465,0.0,0.0,0.0,0.0,0.0,0.0011955828608115752,0.0,0.0
2020-03-20,0.0,0.0,0.0002911793141362249,0.0013683198280703013,7.570650764843143e-05,0.0001366728574581521,0.00015073049555808178,0.0,3.134796238244514e-05,0.000515598135035623,0.0,0.0,0.0,0.0,0.0,0.0010089237203075364,0.0,0.0
2020-03-21,0.0,0.0,0.00026789909824435687,0.0006571524928731274,4.756468797564688e-05,2.9804482594182164e-05,0.0,0.0,4.756468797564688e-05,0.0006638898905356773,0.0,0.0,0.0,0.0,0.0,0.0013262359236956647,0.0,0.0
